CybORG v2.1, Scenario2, Commit Hash: 7c95856cff329e902d98674a05b87800003f2f3f
author: test, team: test, technique: test
wrappers: ChallengeWrapper(env=env, agent_name='Blue')
steps: 30, adversary: B_lineAgent, mean: -172.39799999999994, standard deviation 74.27691020700165
actions: [('Remove User1', 'DiscoverRemoteSystems 10.0.110.224/28'), ('DecoyFemitter Enterprise2', 'DiscoverNetworkServices 10.0.110.234'), ('DecoyFemitter Enterprise0', 'DiscoverNetworkServices 10.0.110.235'), ('DecoyApache User4', 'DiscoverNetworkServices 10.0.110.227'), ('Monitor', 'DiscoverNetworkServices 10.0.110.238'), ('Remove User3', 'DiscoverNetworkServices 10.0.110.225'), ('DecoyFemitter Op_Host0', 'PrivilegeEscalate User0'), ('DecoyApache Op_Host2', 'ExploitRemoteService 10.0.110.235'), ('DecoyFemitter Op_Server0', 'PrivilegeEscalate User2'), ('Remove Op_Host1', 'DiscoverNetworkServices 10.0.73.74'), ('DecoyFemitter User0', 'ExploitRemoteService 10.0.73.74'), ('DecoyFemitter Enterprise0', 'PrivilegeEscalate Enterprise1'), ('Analyse Op_Host1', 'DiscoverRemoteSystems 10.0.73.64/28'), ('Monitor', 'DiscoverNetworkServices 10.0.73.76'), ('Remove User3', 'DiscoverNetworkServices 10.0.73.75'), ('DecoyFemitter User1', 'DiscoverNetworkServices 10.0.73.66'), ('Remove User4', 'ExploitRemoteService 10.0.110.225'), ('Analyse Op_Host1', 'PrivilegeEscalate User1'), ('DecoyFemitter User2', 'ExploitRemoteService 10.0.110.227'), ('DecoyApache Op_Host2', 'PrivilegeEscalate User4'), ('DecoyFemitter User0', 'ExploitRemoteService 10.0.110.238'), ('Analyse Enterprise0', 'PrivilegeEscalate User3'), ('DecoyApache Op_Host2', 'ExploitRemoteService 10.0.73.76'), ('DecoyFemitter Defender', 'PrivilegeEscalate Enterprise0'), ('DecoyFemitter Defender', 'ExploitRemoteService 10.0.110.234'), ('Remove Defender', 'ExploitRemoteService 10.0.73.75'), ('DecoyFemitter Op_Host2', 'ExploitRemoteService 10.0.73.74'), ('DecoyApache Op_Host2', 'PrivilegeEscalate Enterprise1'), ('DecoyApache Op_Host2', 'ExploitRemoteService 10.0.73.66'), ('Analyse User3', 'ExploitRemoteService 10.0.73.76')], total reward: -31.899999999999995
actions: [('Analyse Enterprise1', 'DiscoverRemoteSystems 10.0.174.144/28'), ('Analyse Op_Host1', 'DiscoverNetworkServices 10.0.174.156'), ('DecoyFemitter Op_Host1', 'DiscoverNetworkServices 10.0.174.148'), ('Remove User4', 'DiscoverNetworkServices 10.0.174.145'), ('Monitor', 'DiscoverNetworkServices 10.0.174.154'), ('Analyse Enterprise0', 'DiscoverNetworkServices 10.0.174.153'), ('Analyse User1', 'PrivilegeEscalate User0'), ('DecoyFemitter Op_Host0', 'ExploitRemoteService 10.0.174.153'), ('DecoyFemitter Defender', 'PrivilegeEscalate User1'), ('DecoyFemitter Defender', 'DiscoverNetworkServices 10.0.70.204'), ('DecoyApache User2', 'ExploitRemoteService 10.0.70.204'), ('DecoyApache Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User4', 'DiscoverRemoteSystems 10.0.70.192/28'), ('Remove Op_Host0', 'DiscoverNetworkServices 10.0.70.198'), ('Analyse User3', 'DiscoverNetworkServices 10.0.70.202'), ('DecoyFemitter User4', 'DiscoverNetworkServices 10.0.70.201'), ('DecoyApache Enterprise2', 'ExploitRemoteService 10.0.174.145'), ('DecoyFemitter User2', 'PrivilegeEscalate User4'), ('DecoyApache User1', 'ExploitRemoteService 10.0.174.154'), ('Remove Enterprise2', 'PrivilegeEscalate User2'), ('Monitor', 'ExploitRemoteService 10.0.70.201'), ('Remove Op_Host1', 'PrivilegeEscalate Enterprise0'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.70.198'), ('Remove Op_Host2', 'ExploitRemoteService 10.0.70.202'), ('Remove User3', 'PrivilegeEscalate Enterprise2'), ('Analyse Enterprise0', 'DiscoverNetworkServices 10.0.107.49'), ('DecoyFemitter User0', 'ExploitRemoteService 10.0.174.148'), ('Analyse User1', 'ExploitRemoteService 10.0.70.201'), ('Analyse User2', 'PrivilegeEscalate Enterprise0'), ('Remove User1', 'ExploitRemoteService 10.0.107.49')], total reward: -38.9
actions: [('DecoyFemitter Op_Host1', 'DiscoverRemoteSystems 10.0.204.80/28'), ('DecoyFemitter Op_Server0', 'DiscoverNetworkServices 10.0.204.83'), ('DecoyApache Op_Server0', 'DiscoverNetworkServices 10.0.204.85'), ('Remove Op_Host0', 'DiscoverNetworkServices 10.0.204.86'), ('DecoyApache Op_Host2', 'DiscoverNetworkServices 10.0.204.94'), ('Analyse User2', 'DiscoverNetworkServices 10.0.204.89'), ('Analyse Op_Server0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.204.94'), ('DecoyFemitter User3', 'ExploitRemoteService 10.0.204.89'), ('Remove Enterprise2', 'PrivilegeEscalate User4'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.242.50'), ('DecoyFemitter User2', 'ExploitRemoteService 10.0.204.85'), ('Remove User1', 'PrivilegeEscalate User1'), ('DecoyFemitter Enterprise2', 'DiscoverNetworkServices 10.0.242.55'), ('Remove Op_Host0', 'ExploitRemoteService 10.0.242.55'), ('DecoyApache Defender', 'PrivilegeEscalate Enterprise1'), ('DecoyApache Op_Host0', 'DiscoverRemoteSystems 10.0.242.48/28'), ('Remove Op_Host1', 'DiscoverNetworkServices 10.0.242.53'), ('DecoyApache Op_Host1', 'DiscoverNetworkServices 10.0.242.51'), ('Remove Op_Host0', 'ExploitRemoteService 10.0.204.83'), ('DecoyFemitter Enterprise0', 'PrivilegeEscalate User2'), ('Remove Op_Host1', 'ExploitRemoteService 10.0.242.53'), ('DecoyFemitter Defender', 'ExploitRemoteService 10.0.242.55'), ('DecoyApache Defender', 'PrivilegeEscalate Enterprise1'), ('Monitor', 'ExploitRemoteService 10.0.242.50'), ('Remove Defender', 'PrivilegeEscalate Enterprise0'), ('Analyse User0', 'ExploitRemoteService 10.0.204.86'), ('DecoyFemitter User1', 'PrivilegeEscalate User3'), ('DecoyApache Defender', 'ExploitRemoteService 10.0.242.53'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.242.53')], total reward: -25.599999999999998
actions: [('Remove Enterprise0', 'DiscoverRemoteSystems 10.0.110.32/28'), ('DecoyApache User3', 'DiscoverNetworkServices 10.0.110.39'), ('Remove Op_Server0', 'DiscoverNetworkServices 10.0.110.36'), ('DecoyApache User0', 'DiscoverNetworkServices 10.0.110.40'), ('DecoyFemitter Defender', 'DiscoverNetworkServices 10.0.110.34'), ('DecoyApache Op_Server0', 'DiscoverNetworkServices 10.0.110.37'), ('Remove Enterprise1', 'PrivilegeEscalate User0'), ('Analyse Defender', 'ExploitRemoteService 10.0.110.37'), ('DecoyFemitter Op_Host2', 'PrivilegeEscalate User3'), ('Analyse User4', 'DiscoverNetworkServices 10.0.145.123'), ('DecoyFemitter User4', 'ExploitRemoteService 10.0.145.123'), ('DecoyFemitter Enterprise2', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'DiscoverRemoteSystems 10.0.145.112/28'), ('DecoyFemitter Enterprise2', 'DiscoverNetworkServices 10.0.145.118'), ('DecoyApache Enterprise0', 'DiscoverNetworkServices 10.0.145.113'), ('DecoyFemitter Op_Server0', 'DiscoverNetworkServices 10.0.145.119'), ('DecoyApache User0', 'ExploitRemoteService 10.0.110.34'), ('DecoyFemitter User2', 'ExploitRemoteService 10.0.110.39'), ('Analyse User3', 'PrivilegeEscalate User2'), ('Remove Op_Host1', 'ExploitRemoteService 10.0.145.118'), ('DecoyApache Enterprise0', 'ExploitRemoteService 10.0.145.113'), ('DecoyApache User0', 'PrivilegeEscalate Enterprise1'), ('DecoyFemitter Defender', 'ExploitRemoteService 10.0.145.123'), ('Remove User1', 'PrivilegeEscalate Enterprise0'), ('DecoyApache Enterprise2', 'ExploitRemoteService 10.0.145.118'), ('Remove Enterprise2', 'ExploitRemoteService 10.0.110.36'), ('DecoyFemitter User2', 'PrivilegeEscalate User1'), ('DecoyApache Enterprise0', 'ExploitRemoteService 10.0.110.40'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User4'), ('Analyse Defender', 'ExploitRemoteService 10.0.145.123')], total reward: -32.39999999999999
actions: [('DecoyApache User4', 'DiscoverRemoteSystems 10.0.105.32/28'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.105.34'), ('Analyse Op_Host1', 'DiscoverNetworkServices 10.0.105.36'), ('DecoyApache Op_Host2', 'DiscoverNetworkServices 10.0.105.46'), ('DecoyFemitter Enterprise0', 'DiscoverNetworkServices 10.0.105.39'), ('DecoyFemitter Op_Host2', 'DiscoverNetworkServices 10.0.105.38'), ('DecoyFemitter Op_Host2', 'PrivilegeEscalate User0'), ('Analyse User2', 'ExploitRemoteService 10.0.105.38'), ('Analyse User3', 'PrivilegeEscalate User4'), ('Analyse User4', 'DiscoverNetworkServices 10.0.93.88'), ('Analyse User0', 'ExploitRemoteService 10.0.93.88'), ('DecoyApache User0', 'PrivilegeEscalate Enterprise0'), ('DecoyFemitter Op_Host0', 'DiscoverRemoteSystems 10.0.93.80/28'), ('DecoyApache User2', 'DiscoverNetworkServices 10.0.93.83'), ('Remove Defender', 'DiscoverNetworkServices 10.0.93.87'), ('Analyse Op_Host0', 'DiscoverNetworkServices 10.0.93.81'), ('Sleep', 'ExploitRemoteService 10.0.105.34'), ('DecoyFemitter User0', 'PrivilegeEscalate User2'), ('Remove User2', 'ExploitRemoteService 10.0.105.36'), ('DecoyApache User2', 'PrivilegeEscalate User3'), ('Remove Defender', 'ExploitRemoteService 10.0.93.83'), ('Analyse Op_Host0', 'ExploitRemoteService 10.0.105.46'), ('Analyse Enterprise0', 'ExploitRemoteService 10.0.93.81'), ('Analyse Enterprise2', 'ExploitRemoteService 10.0.93.88'), ('DecoyApache User2', 'PrivilegeEscalate Enterprise0'), ('DecoyApache User4', 'ExploitRemoteService 10.0.93.81'), ('DecoyApache User4', 'ExploitRemoteService 10.0.105.39'), ('Remove User2', 'PrivilegeEscalate User1'), ('Analyse Op_Server0', 'ExploitRemoteService 10.0.93.83'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.93.87')], total reward: -24.2
actions: [('Remove Op_Server0', 'DiscoverRemoteSystems 10.0.49.128/28'), ('Remove User0', 'DiscoverNetworkServices 10.0.49.133'), ('DecoyApache User2', 'DiscoverNetworkServices 10.0.49.136'), ('DecoyApache Enterprise2', 'DiscoverNetworkServices 10.0.49.134'), ('Remove Op_Server0', 'DiscoverNetworkServices 10.0.49.129'), ('DecoyApache Enterprise0', 'DiscoverNetworkServices 10.0.49.132'), ('Analyse User0', 'PrivilegeEscalate User0'), ('DecoyApache Op_Host0', 'ExploitRemoteService 10.0.49.132'), ('DecoyFemitter User4', 'ExploitRemoteService 10.0.49.132'), ('Remove Enterprise2', 'PrivilegeEscalate User2'), ('DecoyFemitter Defender', 'DiscoverNetworkServices 10.0.182.217'), ('Analyse Defender', 'ExploitRemoteService 10.0.49.129'), ('Analyse Op_Server0', 'PrivilegeEscalate User4'), ('DecoyFemitter User3', 'DiscoverNetworkServices 10.0.182.218'), ('Remove Enterprise0', 'ExploitRemoteService 10.0.49.133'), ('DecoyApache Enterprise0', 'ExploitRemoteService 10.0.49.136'), ('Remove User0', 'PrivilegeEscalate User1'), ('DecoyApache Enterprise2', 'ExploitRemoteService 10.0.49.134'), ('Remove Defender', 'PrivilegeEscalate User3'), ('DecoyApache Enterprise1', 'ExploitRemoteService 10.0.182.218'), ('Analyse User2', 'ExploitRemoteService 10.0.182.217'), ('Analyse Defender', 'PrivilegeEscalate Enterprise1'), ('Analyse User3', 'DiscoverRemoteSystems 10.0.182.208/28'), ('DecoyApache Enterprise0', 'DiscoverNetworkServices 10.0.182.211'), ('Remove Defender', 'DiscoverNetworkServices 10.0.182.222'), ('DecoyApache Enterprise0', 'ExploitRemoteService 10.0.182.218'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.182.211'), ('Remove User2', 'ExploitRemoteService 10.0.182.217'), ('DecoyFemitter User2', 'PrivilegeEscalate Enterprise1'), ('DecoyApache User1', 'ExploitRemoteService 10.0.182.211')], total reward: -15.700000000000003
actions: [('DecoyApache Op_Host1', 'DiscoverRemoteSystems 10.0.124.192/28'), ('Analyse Enterprise0', 'DiscoverNetworkServices 10.0.124.203'), ('DecoyFemitter Op_Host1', 'DiscoverNetworkServices 10.0.124.201'), ('DecoyApache User0', 'DiscoverNetworkServices 10.0.124.196'), ('DecoyFemitter Enterprise0', 'DiscoverNetworkServices 10.0.124.202'), ('Analyse Op_Host0', 'DiscoverNetworkServices 10.0.124.204'), ('DecoyApache User1', 'PrivilegeEscalate User0'), ('DecoyFemitter Op_Host1', 'ExploitRemoteService 10.0.124.202'), ('Analyse User0', 'PrivilegeEscalate User2'), ('Analyse User4', 'DiscoverNetworkServices 10.0.49.108'), ('DecoyFemitter User0', 'ExploitRemoteService 10.0.124.196'), ('DecoyFemitter Op_Server0', 'PrivilegeEscalate User4'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.49.107'), ('DecoyFemitter User2', 'ExploitRemoteService 10.0.124.201'), ('DecoyFemitter Op_Host0', 'PrivilegeEscalate User1'), ('Analyse User3', 'ExploitRemoteService 10.0.124.203'), ('Remove User2', 'PrivilegeEscalate User3'), ('DecoyApache User2', 'ExploitRemoteService 10.0.124.204'), ('Analyse User1', 'ExploitRemoteService 10.0.49.107'), ('DecoyApache Enterprise1', 'PrivilegeEscalate Enterprise0'), ('DecoyApache Enterprise1', 'DiscoverRemoteSystems 10.0.49.96/28'), ('DecoyApache User4', 'DiscoverNetworkServices 10.0.49.97'), ('DecoyApache Op_Host1', 'DiscoverNetworkServices 10.0.49.103'), ('Remove Op_Host2', 'ExploitRemoteService 10.0.124.204'), ('Analyse Op_Host1', 'ExploitRemoteService 10.0.49.97'), ('DecoyApache Enterprise1', 'ExploitRemoteService 10.0.49.107'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate Enterprise0'), ('Analyse Enterprise0', 'ExploitRemoteService 10.0.49.97'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.49.108'), ('Analyse Op_Server0', 'PrivilegeEscalate Enterprise1')], total reward: -19.2
actions: [('DecoyApache Enterprise2', 'DiscoverRemoteSystems 10.0.65.176/28'), ('Analyse Enterprise0', 'DiscoverNetworkServices 10.0.65.177'), ('Analyse User0', 'DiscoverNetworkServices 10.0.65.183'), ('DecoyApache User3', 'DiscoverNetworkServices 10.0.65.190'), ('DecoyApache Enterprise2', 'DiscoverNetworkServices 10.0.65.189'), ('DecoyFemitter User4', 'DiscoverNetworkServices 10.0.65.180'), ('Analyse User3', 'PrivilegeEscalate User0'), ('Remove User0', 'ExploitRemoteService 10.0.65.190'), ('Remove Enterprise2', 'PrivilegeEscalate User1'), ('DecoyFemitter Enterprise2', 'DiscoverNetworkServices 10.0.109.221'), ('Analyse Op_Host2', 'ExploitRemoteService 10.0.109.221'), ('Analyse Op_Host0', 'PrivilegeEscalate Enterprise1'), ('Analyse Defender', 'DiscoverRemoteSystems 10.0.109.208/28'), ('Analyse Defender', 'DiscoverNetworkServices 10.0.109.219'), ('Analyse Enterprise2', 'DiscoverNetworkServices 10.0.109.214'), ('DecoyApache Op_Server0', 'DiscoverNetworkServices 10.0.109.216'), ('Remove Op_Server0', 'ExploitRemoteService 10.0.65.183'), ('DecoyApache Op_Host2', 'PrivilegeEscalate User3'), ('DecoyFemitter User1', 'ExploitRemoteService 10.0.65.180'), ('DecoyFemitter User3', 'PrivilegeEscalate User2'), ('DecoyFemitter Op_Host2', 'ExploitRemoteService 10.0.109.216'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.65.189'), ('DecoyApache Enterprise2', 'PrivilegeEscalate User4'), ('Analyse User0', 'ExploitRemoteService 10.0.109.219'), ('DecoyFemitter Op_Host0', 'ExploitRemoteService 10.0.65.177'), ('Analyse Defender', 'ExploitRemoteService 10.0.109.214'), ('DecoyFemitter User2', 'PrivilegeEscalate Enterprise0'), ('Remove Enterprise2', 'ExploitRemoteService 10.0.109.219'), ('Monitor', 'ExploitRemoteService 10.0.109.216'), ('DecoyApache User0', 'ExploitRemoteService 10.0.109.219')], total reward: -28.799999999999994
actions: [('DecoyFemitter Op_Host0', 'DiscoverRemoteSystems 10.0.242.80/28'), ('Sleep', 'DiscoverNetworkServices 10.0.242.86'), ('Sleep', 'DiscoverNetworkServices 10.0.242.93'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.242.83'), ('Remove Enterprise2', 'DiscoverNetworkServices 10.0.242.82'), ('Analyse User3', 'DiscoverNetworkServices 10.0.242.91'), ('DecoyFemitter User3', 'PrivilegeEscalate User0'), ('DecoyApache User4', 'ExploitRemoteService 10.0.242.93'), ('DecoyApache Defender', 'PrivilegeEscalate User1'), ('Remove User4', 'DiscoverNetworkServices 10.0.90.36'), ('DecoyApache Enterprise1', 'ExploitRemoteService 10.0.242.86'), ('DecoyApache User3', 'PrivilegeEscalate User3'), ('DecoyApache Enterprise0', 'DiscoverNetworkServices 10.0.90.33'), ('DecoyFemitter User2', 'ExploitRemoteService 10.0.90.36'), ('DecoyFemitter User0', 'PrivilegeEscalate Enterprise1'), ('DecoyFemitter Enterprise0', 'DiscoverRemoteSystems 10.0.90.32/28'), ('Analyse Op_Host1', 'DiscoverNetworkServices 10.0.90.38'), ('DecoyApache Op_Server0', 'DiscoverNetworkServices 10.0.90.37'), ('DecoyFemitter User1', 'ExploitRemoteService 10.0.242.91'), ('DecoyFemitter User2', 'PrivilegeEscalate User2'), ('Remove Enterprise2', 'ExploitRemoteService 10.0.90.33'), ('Monitor', 'ExploitRemoteService 10.0.90.38'), ('Remove Defender', 'ExploitRemoteService 10.0.90.36'), ('Analyse Op_Host2', 'PrivilegeEscalate Enterprise1'), ('DecoyFemitter Op_Server0', 'ExploitRemoteService 10.0.242.82'), ('Analyse User0', 'PrivilegeEscalate User4'), ('Remove User0', 'ExploitRemoteService 10.0.90.33'), ('DecoyFemitter Defender', 'PrivilegeEscalate Enterprise0'), ('DecoyApache User3', 'ExploitRemoteService 10.0.90.38'), ('DecoyApache User0', 'ExploitRemoteService 10.0.90.33')], total reward: -24.9
actions: [('Remove Enterprise2', 'DiscoverRemoteSystems 10.0.171.224/28'), ('DecoyApache Op_Host2', 'DiscoverNetworkServices 10.0.171.234'), ('Analyse Enterprise0', 'DiscoverNetworkServices 10.0.171.230'), ('Analyse Op_Host2', 'DiscoverNetworkServices 10.0.171.229'), ('Remove Op_Host2', 'DiscoverNetworkServices 10.0.171.227'), ('DecoyApache Defender', 'DiscoverNetworkServices 10.0.171.232'), ('Analyse User2', 'PrivilegeEscalate User0'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.171.227'), ('DecoyApache User3', 'PrivilegeEscalate User3'), ('DecoyFemitter Defender', 'DiscoverNetworkServices 10.0.223.8'), ('DecoyApache Enterprise0', 'ExploitRemoteService 10.0.171.230'), ('DecoyFemitter User4', 'PrivilegeEscalate User4'), ('Remove User2', 'ExploitRemoteService 10.0.171.232'), ('Analyse User3', 'PrivilegeEscalate User2'), ('DecoyFemitter User0', 'DiscoverNetworkServices 10.0.223.11'), ('DecoyApache Op_Server0', 'ExploitRemoteService 10.0.223.8'), ('DecoyApache Enterprise2', 'PrivilegeEscalate Enterprise0'), ('Analyse User2', 'DiscoverRemoteSystems 10.0.223.0/28'), ('Remove User3', 'DiscoverNetworkServices 10.0.223.2'), ('DecoyFemitter Op_Host0', 'DiscoverNetworkServices 10.0.223.10'), ('Analyse User3', 'ExploitRemoteService 10.0.171.234'), ('DecoyApache Op_Host0', 'PrivilegeEscalate User1'), ('DecoyApache Op_Host0', 'ExploitRemoteService 10.0.171.229'), ('DecoyFemitter User0', 'ExploitRemoteService 10.0.223.10'), ('Remove Enterprise2', 'ExploitRemoteService 10.0.223.2'), ('Analyse User4', 'PrivilegeEscalate Enterprise2'), ('Remove User2', 'DiscoverNetworkServices 10.0.57.85'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.57.85'), ('DecoyFemitter Op_Host1', 'PrivilegeEscalate Op_Server0'), ('Analyse Defender', 'Impact Op_Server0')], total reward: -38.0
actions: [('Analyse User3', 'DiscoverRemoteSystems 10.0.90.224/28'), ('DecoyApache Op_Server0', 'DiscoverNetworkServices 10.0.90.235'), ('DecoyFemitter User4', 'DiscoverNetworkServices 10.0.90.233'), ('Sleep', 'DiscoverNetworkServices 10.0.90.236'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.90.237'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.90.234'), ('DecoyApache User4', 'PrivilegeEscalate User0'), ('Remove Enterprise0', 'ExploitRemoteService 10.0.90.234'), ('Analyse User4', 'PrivilegeEscalate User4'), ('DecoyApache User2', 'DiscoverNetworkServices 10.0.205.151'), ('DecoyApache Op_Host1', 'ExploitRemoteService 10.0.90.233'), ('Remove Op_Host0', 'PrivilegeEscalate User2'), ('Remove User4', 'DiscoverNetworkServices 10.0.205.153'), ('DecoyApache Enterprise2', 'ExploitRemoteService 10.0.90.235'), ('Remove User4', 'PrivilegeEscalate User3'), ('DecoyFemitter User2', 'ExploitRemoteService 10.0.90.236'), ('DecoyFemitter User2', 'PrivilegeEscalate User1'), ('Remove Defender', 'ExploitRemoteService 10.0.205.151'), ('DecoyApache Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Analyse User1', 'DiscoverRemoteSystems 10.0.205.144/28'), ('Analyse User4', 'DiscoverNetworkServices 10.0.205.157'), ('DecoyApache Op_Host1', 'DiscoverNetworkServices 10.0.205.147'), ('DecoyApache User4', 'ExploitRemoteService 10.0.90.237'), ('Remove Enterprise0', 'ExploitRemoteService 10.0.205.157'), ('DecoyFemitter Op_Server0', 'PrivilegeEscalate Enterprise2'), ('Analyse Op_Server0', 'DiscoverNetworkServices 10.0.145.154'), ('DecoyApache Op_Host2', 'ExploitRemoteService 10.0.205.147'), ('Remove Op_Server0', 'ExploitRemoteService 10.0.205.157'), ('Remove Enterprise1', 'PrivilegeEscalate Enterprise2'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.145.154')], total reward: -25.4
actions: [('Analyse User2', 'DiscoverRemoteSystems 10.0.164.32/28'), ('Analyse User2', 'DiscoverNetworkServices 10.0.164.45'), ('DecoyFemitter Op_Host1', 'DiscoverNetworkServices 10.0.164.33'), ('Remove Enterprise2', 'DiscoverNetworkServices 10.0.164.38'), ('DecoyApache Op_Server0', 'DiscoverNetworkServices 10.0.164.41'), ('DecoyApache User2', 'DiscoverNetworkServices 10.0.164.35'), ('Analyse Enterprise1', 'PrivilegeEscalate User0'), ('DecoyFemitter User1', 'ExploitRemoteService 10.0.164.38'), ('Analyse User3', 'ExploitRemoteService 10.0.164.35'), ('DecoyApache Op_Host1', 'PrivilegeEscalate User4'), ('Analyse Enterprise0', 'DiscoverNetworkServices 10.0.207.39'), ('DecoyApache User0', 'ExploitRemoteService 10.0.207.39'), ('Analyse Enterprise2', 'PrivilegeEscalate Enterprise0'), ('DecoyApache Op_Host2', 'DiscoverRemoteSystems 10.0.207.32/28'), ('Remove Op_Host2', 'DiscoverNetworkServices 10.0.207.42'), ('DecoyApache Defender', 'DiscoverNetworkServices 10.0.207.33'), ('Remove User0', 'DiscoverNetworkServices 10.0.207.44'), ('DecoyApache Enterprise1', 'ExploitRemoteService 10.0.207.44'), ('Analyse Op_Host2', 'PrivilegeEscalate Enterprise1'), ('DecoyApache User4', 'ExploitRemoteService 10.0.164.33'), ('DecoyFemitter User4', 'ExploitRemoteService 10.0.164.41'), ('Remove User2', 'PrivilegeEscalate User1'), ('DecoyFemitter User1', 'ExploitRemoteService 10.0.207.39'), ('DecoyApache Defender', 'PrivilegeEscalate Enterprise0'), ('DecoyApache Op_Server0', 'ExploitRemoteService 10.0.207.44'), ('DecoyApache User3', 'PrivilegeEscalate Enterprise1'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.164.45'), ('DecoyApache Defender', 'PrivilegeEscalate User2'), ('DecoyFemitter Op_Host1', 'ExploitRemoteService 10.0.164.33'), ('Monitor', 'PrivilegeEscalate User3')], total reward: -33.8
actions: [('DecoyFemitter Op_Host1', 'DiscoverRemoteSystems 10.0.108.48/28'), ('DecoyApache User3', 'DiscoverNetworkServices 10.0.108.51'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.108.55'), ('Analyse Op_Host2', 'DiscoverNetworkServices 10.0.108.60'), ('DecoyApache User2', 'DiscoverNetworkServices 10.0.108.62'), ('DecoyFemitter User3', 'DiscoverNetworkServices 10.0.108.59'), ('DecoyFemitter Op_Host2', 'PrivilegeEscalate User0'), ('DecoyApache User0', 'ExploitRemoteService 10.0.108.62'), ('Remove Op_Host0', 'ExploitRemoteService 10.0.108.60'), ('Analyse Enterprise2', 'ExploitRemoteService 10.0.108.59'), ('Remove Enterprise0', 'PrivilegeEscalate User3'), ('Remove Op_Host0', 'DiscoverNetworkServices 10.0.219.66'), ('DecoyFemitter User1', 'ExploitRemoteService 10.0.108.55'), ('Remove Op_Server0', 'PrivilegeEscalate User4'), ('Analyse User2', 'ExploitRemoteService 10.0.219.66'), ('Analyse Defender', 'PrivilegeEscalate Enterprise0'), ('DecoyFemitter Op_Host2', 'DiscoverRemoteSystems 10.0.219.64/28'), ('Analyse Op_Server0', 'DiscoverNetworkServices 10.0.219.67'), ('Analyse User0', 'DiscoverNetworkServices 10.0.219.72'), ('Analyse User0', 'DiscoverNetworkServices 10.0.219.71'), ('DecoyFemitter Op_Host1', 'ExploitRemoteService 10.0.219.67'), ('Remove Enterprise2', 'ExploitRemoteService 10.0.219.67'), ('DecoyApache User3', 'ExploitRemoteService 10.0.219.72'), ('DecoyFemitter User4', 'PrivilegeEscalate Enterprise2'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.253.65'), ('DecoyApache Op_Host0', 'ExploitRemoteService 10.0.219.71'), ('Sleep', 'PrivilegeEscalate Enterprise1'), ('Remove User3', 'ExploitRemoteService 10.0.108.62'), ('Remove Op_Host1', 'ExploitRemoteService 10.0.219.67'), ('Monitor', 'ExploitRemoteService 10.0.219.72')], total reward: -29.799999999999994
